id_anssi,titre_anssi,type_bulletin,date_publication,cve,cvss_score,base_severity,cwe,cwe_desc,epss_score,lien_anssi,description,editeur,produit,versions_affectees
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-0273,6.1,MEDIUM,CWE-78,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),0.00825,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,"A command injection vulnerability in Palo Alto Networks PAN-OS® software enables an authenticated administrator to bypass system restrictions and run arbitrary commands as a root user. To be able to exploit this issue, the user must have access to the PAN-OS CLI or Web UI.

The security risk posed by this issue is significantly minimized when CLI access is restricted to a limited group of administrators and by restricting access to the management web interface to only trusted internal IP addresses according to our recommended  best practice deployment guidelines https://live.paloaltonetworks.com/t5/community-blogs/tips-amp-tricks-how-to-secure-the-management-access-of-your-palo/ba-p/464431 .

This issue is applicable to PAN-OS software on PA-Series and VM-Series firewalls and on Panorama (virtual and M-Series).

Cloud NGFW and Prisma® Access are not affected by this vulnerability.",Palo Alto Networks,Prisma Access,
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-0274,8.1,HIGH,CWE-1390,CWE-1390 Weak Authentication,0.00315,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,An improper validation of credentials vulnerability in the CommvaultSecurityIQ integration for Cortex XSOAR and Cortex XSIAM allows an unauthenticated attacker to access and modify protected resources.,Palo Alto Networks,Cortex XSIAM CommvaultSecurityIQ Marketplace,1.1.0
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-0274,8.1,HIGH,CWE-1390,CWE-1390 Weak Authentication,0.00315,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,An improper validation of credentials vulnerability in the CommvaultSecurityIQ integration for Cortex XSOAR and Cortex XSIAM allows an unauthenticated attacker to access and modify protected resources.,Palo Alto Networks,Cortex XSOAR CommvaultSecurityIQ Marketplace,1.1.0
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10000,,,CWE-416,Use after free,0.00185,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Passwords in Google Chrome on Windows prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10001,,,CWE-416,Use after free,0.00173,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in PerformanceManager in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10002,,,CWE-416,Use after free,0.0018,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in PDFium in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10003,,,CWE-416,Use after free,0.00221,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Views in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who convinced a user to engage in specific UI gestures to execute arbitrary code via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10004,,,CWE-20,Insufficient validation of untrusted input,0.00152,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in Passwords in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to perform UI spoofing via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10005,,,CWE-416,Use after free,0.0026,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in WebAppInstalls in Google Chrome on Mac prior to 148.0.7778.216 allowed a remote attacker who convinced a user to engage in specific UI gestures to execute arbitrary code via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10006,,,CWE-362,Race,0.0023,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Race in WebAudio in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10007,,,CWE-416,Use after free,0.00252,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in SVG in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10008,,,CWE-457,Uninitialized Use,0.00224,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Uninitialized Use in GPU in Google Chrome on Android prior to 148.0.7778.216 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10009,,,CWE-472,Integer overflow,0.00221,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in Skia in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10010,,,Non disponible,Inappropriate implementation,0.00116,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Inappropriate implementation in Input in Google Chrome on Android prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to bypass site isolation via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10011,,,Non disponible,Inappropriate implementation,0.00151,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Inappropriate implementation in Skia in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10012,,,CWE-416,Use after free,0.00173,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Skia in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10013,,,CWE-416,Use after free,0.00319,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in WebCodecs in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10014,,,CWE-416,Use after free,0.00185,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in WebMIDI in Google Chrome on Android prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10015,,,CWE-472,Integer overflow,0.00252,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in WTF in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10016,,,CWE-416,Use after free,0.00252,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in DOM in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10017,,,CWE-125,Out of bounds read,0.00185,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Out of bounds read in Headless in Google Chrome prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10018,,,CWE-472,Integer overflow,0.0019,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in ANGLE in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10019,,,CWE-472,Integer overflow,0.00175,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in ANGLE in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to leak cross-origin data via a crafted HTML page. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10020,,,CWE-20,Insufficient validation of untrusted input,0.00198,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in Skia in Google Chrome on Android prior to 148.0.7778.216 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10021,,,CWE-20,Insufficient validation of untrusted input,0.00233,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in USB in Google Chrome prior to 148.0.7778.216 allowed a remote attacker to execute arbitrary code via a crafted HTML page. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-10022,,,CWE-843,Type Confusion,0.00151,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Type Confusion in V8 in Google Chrome prior to 148.0.7778.216 allowed an attacker who convinced a user to install a malicious extension to execute arbitrary code inside a sandbox via a crafted Chrome Extension. (Chromium security severity: Medium),Google,Chrome,148.0.7778.216
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8509,,,CWE-122,Heap buffer overflow,0.00397,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Heap buffer overflow in WebML in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8511,,,CWE-416,Use after free,0.00234,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in UI in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8512,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in FileSystem in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who convinced a user to engage in specific UI gestures to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8513,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Input in Google Chrome on Android prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8514,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Aura in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8515,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in HID in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who convinced a user to engage in specific UI gestures to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8516,,,CWE-20,Insufficient validation of untrusted input,0.00219,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in DataTransfer in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who convinced a user to engage in specific UI gestures to obtain potentially sensitive information from process memory via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8517,,,Non disponible,Object lifecycle issue,0.00498,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Object lifecycle issue in WebShare in Google Chrome on Mac prior to 148.0.7778.168 allowed a remote attacker who convinced a user to engage in specific UI gestures to execute arbitrary code via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8518,,,CWE-416,Use after free,0.0028,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Blink in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8519,,,CWE-472,Integer overflow,0.00234,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in ANGLE in Google Chrome on Windows prior to 148.0.7778.168 allowed a remote attacker to perform an out of bounds memory write via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8520,,,CWE-362,Race,0.00166,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Race in Payments in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8521,,,CWE-416,Use after free,0.00157,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Tab Groups in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code via malicious network traffic. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8522,,,CWE-416,Use after free,0.0028,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Downloads in Google Chrome on Mac prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code via a crafted HTML page. (Chromium security severity: Critical),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8523,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Mojo in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8524,,,CWE-787,Out of bounds write,0.00383,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Out of bounds write in WebAudio in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8525,,,CWE-122,Heap buffer overflow,0.00229,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Heap buffer overflow in ANGLE in Google Chrome on Mac prior to 148.0.7778.168 allowed a remote attacker to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8526,,,CWE-787,Out of bounds write,0.00383,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Out of bounds write in WebRTC in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8527,,,CWE-20,Insufficient validation of untrusted input,0.00291,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in Downloads in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8528,,,CWE-20,Insufficient validation of untrusted input,0.00196,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in SiteIsolation in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to bypass Site Isolation via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8529,,,CWE-122,Heap buffer overflow,0.00301,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Heap buffer overflow in Codecs in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted video file. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8530,,,CWE-416,Use after free,0.00267,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Network in Google Chrome on Windows prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8531,,,CWE-122,Heap buffer overflow,0.00259,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Heap buffer overflow in WebML in Google Chrome on Windows prior to 148.0.7778.168 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8532,,,CWE-472,Integer overflow,0.0028,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in XML in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8533,,,CWE-416,Use after free,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Use after free in Accessibility in Google Chrome prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8534,,,CWE-472,Integer overflow,0.00207,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Integer overflow in GPU in Google Chrome on Linux and ChromeOS prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8535,,,CWE-125,Out of bounds read,0.00189,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Out of bounds read in Media in Google Chrome on Linux and ChromeOS prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to obtain potentially sensitive information from process memory via a crafted JPEG file. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8536,,,CWE-20,Insufficient validation of untrusted input,0.00186,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient validation of untrusted input in ReadingMode in Google Chrome on Mac prior to 148.0.7778.168 allowed a remote attacker who had compromised the renderer process to bypass site Isolation via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
CERTFR-2026-AVI-0734,Multiples vulnérabilités dans les produits Palo Alto Networks (11 juin 2026),Avis,"Thu, 11 Jun 2026 00:00:00 +0000",CVE-2026-8537,,,Non disponible,Insufficient policy enforcement,0.0018,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0734/,Insufficient policy enforcement in ViewTransitions in Google Chrome prior to 148.0.7778.168 allowed a remote attacker to leak cross-origin data via a crafted HTML page. (Chromium security severity: High),Google,Chrome,148.0.7778.168
